Entity,Code,Year,Homosexual activity (historical)
Sierra Leone,SLE,1987,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,1988,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,1989,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,1990,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,1991,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,1992,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,1993,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,1994,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,1995,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,1996,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,1997,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,1998,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,1999,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,2000,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,2001,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,2002,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,2003,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,2004,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,2005,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,2006,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,2007,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,2008,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,2009,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,2010,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,2011,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,2012,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,2013,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,2014,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,2015,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,2016,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,2017,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,2018,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,2019,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,2020,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,2021,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,2022,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,2023,"Male illegal, female legal or uncertain"
Sierra Leone,SLE,2024,"Male illegal, female legal or uncertain"
Singapore,SGP,2022,Legal
Singapore,SGP,2023,Legal
Singapore,SGP,2024,Legal
Slovakia,SVK,1961,Legal
Slovakia,SVK,1962,Legal
Slovakia,SVK,1963,Legal
Slovakia,SVK,1964,Legal
Slovakia,SVK,1965,Legal
Slovakia,SVK,1966,Legal
Slovakia,SVK,1967,Legal
Slovakia,SVK,1968,Legal
Slovakia,SVK,1969,Legal
Slovakia,SVK,1970,Legal
Slovakia,SVK,1971,Legal
Slovakia,SVK,1972,Legal
Slovakia,SVK,1973,Legal
Slovakia,SVK,1974,Legal
Slovakia,SVK,1975,Legal
Slovakia,SVK,1976,Legal
Slovakia,SVK,1977,Legal
Slovakia,SVK,1978,Legal
Slovakia,SVK,1979,Legal
Slovakia,SVK,1980,Legal
Slovakia,SVK,1981,Legal
Slovakia,SVK,1982,Legal
Slovakia,SVK,1983,Legal
Slovakia,SVK,1984,Legal
Slovakia,SVK,1985,Legal
Slovakia,SVK,1986,Legal
Slovakia,SVK,1987,Legal
Slovakia,SVK,1988,Legal
Slovakia,SVK,1989,Legal
Slovakia,SVK,1990,Legal
Slovakia,SVK,1991,Legal
Slovakia,SVK,1992,Legal
Slovakia,SVK,1993,Legal
Slovakia,SVK,1994,Legal
Slovakia,SVK,1995,Legal
Slovakia,SVK,1996,Legal
Slovakia,SVK,1997,Legal
Slovakia,SVK,1998,Legal
Slovakia,SVK,1999,Legal
Slovakia,SVK,2000,Legal
Slovakia,SVK,2001,Legal
Slovakia,SVK,2002,Legal
Slovakia,SVK,2003,Legal
Slovakia,SVK,2004,Legal
Slovakia,SVK,2005,Legal
Slovakia,SVK,2006,Legal
Slovakia,SVK,2007,Legal
Slovakia,SVK,2008,Legal
Slovakia,SVK,2009,Legal
Slovakia,SVK,2010,Legal
Slovakia,SVK,2011,Legal
Slovakia,SVK,2012,Legal
Slovakia,SVK,2013,Legal
Slovakia,SVK,2014,Legal
Slovakia,SVK,2015,Legal
Slovakia,SVK,2016,Legal
Slovakia,SVK,2017,Legal
Slovakia,SVK,2018,Legal
Slovakia,SVK,2019,Legal
Slovakia,SVK,2020,Legal
Slovakia,SVK,2021,Legal
Slovakia,SVK,2022,Legal
Slovakia,SVK,2023,Legal
Slovakia,SVK,2024,Legal
Slovenia,SVN,1950,"Illegal, prison or other penalty"
Slovenia,SVN,1951,"Male illegal, female legal or uncertain"
Slovenia,SVN,1952,"Male illegal, female legal or uncertain"
Slovenia,SVN,1953,"Male illegal, female legal or uncertain"
Slovenia,SVN,1954,"Male illegal, female legal or uncertain"
Slovenia,SVN,1955,"Male illegal, female legal or uncertain"
Slovenia,SVN,1956,"Male illegal, female legal or uncertain"
Slovenia,SVN,1957,"Male illegal, female legal or uncertain"
Slovenia,SVN,1958,"Male illegal, female legal or uncertain"
Slovenia,SVN,1959,"Male illegal, female legal or uncertain"
Slovenia,SVN,1960,"Male illegal, female legal or uncertain"
Slovenia,SVN,1961,"Male illegal, female legal or uncertain"
Slovenia,SVN,1962,"Male illegal, female legal or uncertain"
Slovenia,SVN,1963,"Male illegal, female legal or uncertain"
Slovenia,SVN,1964,"Male illegal, female legal or uncertain"
Slovenia,SVN,1965,"Male illegal, female legal or uncertain"
Slovenia,SVN,1966,"Male illegal, female legal or uncertain"
Slovenia,SVN,1967,"Male illegal, female legal or uncertain"
Slovenia,SVN,1968,"Male illegal, female legal or uncertain"
Slovenia,SVN,1969,"Male illegal, female legal or uncertain"
Slovenia,SVN,1970,"Male illegal, female legal or uncertain"
Slovenia,SVN,1971,"Male illegal, female legal or uncertain"
Slovenia,SVN,1972,"Male illegal, female legal or uncertain"
Slovenia,SVN,1973,"Male illegal, female legal or uncertain"
Slovenia,SVN,1974,"Male illegal, female legal or uncertain"
Slovenia,SVN,1975,"Male illegal, female legal or uncertain"
Slovenia,SVN,1976,"Male illegal, female legal or uncertain"
Slovenia,SVN,1977,Legal
Slovenia,SVN,1978,Legal
Slovenia,SVN,1979,Legal
Slovenia,SVN,1980,Legal
Slovenia,SVN,1981,Legal
Slovenia,SVN,1982,Legal
Slovenia,SVN,1983,Legal
Slovenia,SVN,1984,Legal
Slovenia,SVN,1985,Legal
Slovenia,SVN,1986,Legal
Slovenia,SVN,1987,Legal
Slovenia,SVN,1988,Legal
Slovenia,SVN,1989,Legal
Slovenia,SVN,1990,Legal
Slovenia,SVN,1991,Legal
Slovenia,SVN,1992,Legal
Slovenia,SVN,1993,Legal
Slovenia,SVN,1994,Legal
Slovenia,SVN,1995,Legal
Slovenia,SVN,1996,Legal
Slovenia,SVN,1997,Legal
Slovenia,SVN,1998,Legal
Slovenia,SVN,1999,Legal
Slovenia,SVN,2000,Legal
Slovenia,SVN,2001,Legal
Slovenia,SVN,2002,Legal
Slovenia,SVN,2003,Legal
Slovenia,SVN,2004,Legal
Slovenia,SVN,2005,Legal
Slovenia,SVN,2006,Legal
Slovenia,SVN,2007,Legal
Slovenia,SVN,2008,Legal
Slovenia,SVN,2009,Legal
Slovenia,SVN,2010,Legal
Slovenia,SVN,2011,Legal
Slovenia,SVN,2012,Legal
Slovenia,SVN,2013,Legal
Slovenia,SVN,2014,Legal
Slovenia,SVN,2015,Legal
Slovenia,SVN,2016,Legal
Slovenia,SVN,2017,Legal
Slovenia,SVN,2018,Legal
Slovenia,SVN,2019,Legal
Slovenia,SVN,2020,Legal
Slovenia,SVN,2021,Legal
Slovenia,SVN,2022,Legal
Slovenia,SVN,2023,Legal
Slovenia,SVN,2024,Legal
Solomon Islands,SLB,1978,"Illegal, prison or other penalty"
Solomon Islands,SLB,1979,"Illegal, prison or other penalty"
Solomon Islands,SLB,1980,"Illegal, prison or other penalty"
Solomon Islands,SLB,1981,"Illegal, prison or other penalty"
Solomon Islands,SLB,1982,"Illegal, prison or other penalty"
Solomon Islands,SLB,1983,"Illegal, prison or other penalty"
Solomon Islands,SLB,1984,"Illegal, prison or other penalty"
Solomon Islands,SLB,1985,"Illegal, prison or other penalty"
Solomon Islands,SLB,1986,"Illegal, prison or other penalty"
Solomon Islands,SLB,1987,"Illegal, prison or other penalty"
Solomon Islands,SLB,1988,"Illegal, prison or other penalty"
Solomon Islands,SLB,1989,"Illegal, prison or other penalty"
Solomon Islands,SLB,1990,"Illegal, prison or other penalty"
Solomon Islands,SLB,1991,"Illegal, prison or other penalty"
Solomon Islands,SLB,1992,"Illegal, prison or other penalty"
Solomon Islands,SLB,1993,"Illegal, prison or other penalty"
Solomon Islands,SLB,1994,"Illegal, prison or other penalty"
Solomon Islands,SLB,1995,"Illegal, prison or other penalty"
Solomon Islands,SLB,1996,"Illegal, prison or other penalty"
Solomon Islands,SLB,1997,"Illegal, prison or other penalty"
Solomon Islands,SLB,1998,"Illegal, prison or other penalty"
Solomon Islands,SLB,1999,"Illegal, prison or other penalty"
Solomon Islands,SLB,2000,"Illegal, prison or other penalty"
Solomon Islands,SLB,2001,"Illegal, prison or other penalty"
Solomon Islands,SLB,2002,"Illegal, prison or other penalty"
Solomon Islands,SLB,2003,"Illegal, prison or other penalty"
Solomon Islands,SLB,2004,"Illegal, prison or other penalty"
Solomon Islands,SLB,2005,"Illegal, prison or other penalty"
Solomon Islands,SLB,2006,"Illegal, prison or other penalty"
Solomon Islands,SLB,2007,"Illegal, prison or other penalty"
Solomon Islands,SLB,2008,"Illegal, prison or other penalty"
Solomon Islands,SLB,2009,"Illegal, prison or other penalty"
Solomon Islands,SLB,2010,"Illegal, prison or other penalty"
Solomon Islands,SLB,2011,"Illegal, prison or other penalty"
Solomon Islands,SLB,2012,"Illegal, prison or other penalty"
Solomon Islands,SLB,2013,"Illegal, prison or other penalty"
Solomon Islands,SLB,2014,"Illegal, prison or other penalty"
Solomon Islands,SLB,2015,"Illegal, prison or other penalty"
Solomon Islands,SLB,2016,"Illegal, prison or other penalty"
Solomon Islands,SLB,2017,"Illegal, prison or other penalty"
Solomon Islands,SLB,2018,"Illegal, prison or other penalty"
Solomon Islands,SLB,2019,"Illegal, prison or other penalty"
Solomon Islands,SLB,2020,"Illegal, prison or other penalty"
Solomon Islands,SLB,2021,"Illegal, prison or other penalty"
Solomon Islands,SLB,2022,"Illegal, prison or other penalty"
Solomon Islands,SLB,2023,"Illegal, prison or other penalty"
Solomon Islands,SLB,2024,"Illegal, prison or other penalty"
Somalia,SOM,1964,"Illegal, prison or other penalty"
Somalia,SOM,1965,"Illegal, prison or other penalty"
Somalia,SOM,1966,"Illegal, prison or other penalty"
Somalia,SOM,1967,"Illegal, prison or other penalty"
Somalia,SOM,1968,"Illegal, prison or other penalty"
Somalia,SOM,1969,"Illegal, prison or other penalty"
Somalia,SOM,1970,"Illegal, prison or other penalty"
Somalia,SOM,1971,"Illegal, prison or other penalty"
Somalia,SOM,1972,"Illegal, prison or other penalty"
Somalia,SOM,1973,"Illegal, prison or other penalty"
Somalia,SOM,1974,"Illegal, prison or other penalty"
Somalia,SOM,1975,"Illegal, prison or other penalty"
Somalia,SOM,1976,"Illegal, prison or other penalty"
Somalia,SOM,1977,"Illegal, prison or other penalty"
Somalia,SOM,1978,"Illegal, prison or other penalty"
Somalia,SOM,1979,"Illegal, prison or other penalty"
Somalia,SOM,1980,"Illegal, prison or other penalty"
Somalia,SOM,1981,"Illegal, prison or other penalty"
Somalia,SOM,1982,"Illegal, prison or other penalty"
Somalia,SOM,1983,"Illegal, prison or other penalty"
Somalia,SOM,1984,"Illegal, prison or other penalty"
Somalia,SOM,1985,"Illegal, prison or other penalty"
Somalia,SOM,1986,"Illegal, prison or other penalty"
Somalia,SOM,1987,"Illegal, prison or other penalty"
Somalia,SOM,1988,"Illegal, prison or other penalty"
Somalia,SOM,1989,"Illegal, prison or other penalty"
Somalia,SOM,1990,"Illegal, prison or other penalty"
Somalia,SOM,1991,"Illegal, prison or other penalty"
Somalia,SOM,1992,"Illegal, prison or other penalty"
Somalia,SOM,1993,"Illegal, prison or other penalty"
Somalia,SOM,1994,"Illegal, prison or other penalty"
Somalia,SOM,1995,"Illegal, prison or other penalty"
Somalia,SOM,1996,"Illegal, prison or other penalty"
Somalia,SOM,1997,"Illegal, prison or other penalty"
Somalia,SOM,1998,"Illegal, prison or other penalty"
Somalia,SOM,1999,"Illegal, prison or other penalty"
Somalia,SOM,2000,"Illegal, prison or other penalty"
Somalia,SOM,2001,"Illegal, prison or other penalty"
Somalia,SOM,2002,"Illegal, prison or other penalty"
Somalia,SOM,2003,"Illegal, prison or other penalty"
Somalia,SOM,2004,"Illegal, prison or other penalty"
Somalia,SOM,2005,"Illegal, prison or other penalty"
Somalia,SOM,2006,"Illegal, prison or other penalty"
Somalia,SOM,2007,"Illegal, prison or other penalty"
Somalia,SOM,2008,"Illegal, prison or other penalty"
Somalia,SOM,2009,"Illegal, prison or other penalty"
Somalia,SOM,2010,"Illegal, prison or other penalty"
Somalia,SOM,2011,"Illegal, prison or other penalty"
Somalia,SOM,2012,"Illegal, death penalty"
Somalia,SOM,2013,"Illegal, death penalty"
Somalia,SOM,2014,"Illegal, death penalty"
Somalia,SOM,2015,"Illegal, death penalty"
Somalia,SOM,2016,"Illegal, death penalty"
Somalia,SOM,2017,"Illegal, death penalty"
Somalia,SOM,2018,"Illegal, death penalty"
Somalia,SOM,2019,"Illegal, death penalty"
Somalia,SOM,2020,"Illegal, death penalty"
Somalia,SOM,2021,"Illegal, death penalty"
Somalia,SOM,2022,"Illegal, death penalty"
Somalia,SOM,2023,"Illegal, death penalty"
Somalia,SOM,2024,"Illegal, death penalty"
South Africa,ZAF,1957,"Illegal, prison or other penalty"
South Africa,ZAF,1958,"Illegal, prison or other penalty"
South Africa,ZAF,1959,"Illegal, prison or other penalty"
South Africa,ZAF,1960,"Illegal, prison or other penalty"
South Africa,ZAF,1961,"Illegal, prison or other penalty"
South Africa,ZAF,1962,"Illegal, prison or other penalty"
South Africa,ZAF,1963,"Illegal, prison or other penalty"
South Africa,ZAF,1964,"Illegal, prison or other penalty"
South Africa,ZAF,1965,"Illegal, prison or other penalty"
South Africa,ZAF,1966,"Illegal, prison or other penalty"
South Africa,ZAF,1967,"Illegal, prison or other penalty"
South Africa,ZAF,1968,"Illegal, prison or other penalty"
South Africa,ZAF,1969,"Illegal, prison or other penalty"
South Africa,ZAF,1970,"Illegal, prison or other penalty"
South Africa,ZAF,1971,"Illegal, prison or other penalty"
South Africa,ZAF,1972,"Illegal, prison or other penalty"
South Africa,ZAF,1973,"Illegal, prison or other penalty"
South Africa,ZAF,1974,"Illegal, prison or other penalty"
South Africa,ZAF,1975,"Illegal, prison or other penalty"
South Africa,ZAF,1976,"Illegal, prison or other penalty"
South Africa,ZAF,1977,"Illegal, prison or other penalty"
South Africa,ZAF,1978,"Illegal, prison or other penalty"
South Africa,ZAF,1979,"Illegal, prison or other penalty"
South Africa,ZAF,1980,"Illegal, prison or other penalty"
South Africa,ZAF,1981,"Illegal, prison or other penalty"
South Africa,ZAF,1982,"Illegal, prison or other penalty"
South Africa,ZAF,1983,"Illegal, prison or other penalty"
South Africa,ZAF,1984,"Illegal, prison or other penalty"
South Africa,ZAF,1985,"Illegal, prison or other penalty"
South Africa,ZAF,1986,"Illegal, prison or other penalty"
South Africa,ZAF,1987,"Illegal, prison or other penalty"
South Africa,ZAF,1988,"Illegal, prison or other penalty"
South Africa,ZAF,1989,"Illegal, prison or other penalty"
South Africa,ZAF,1990,"Illegal, prison or other penalty"
South Africa,ZAF,1991,"Illegal, prison or other penalty"
South Africa,ZAF,1992,"Illegal, prison or other penalty"
South Africa,ZAF,1993,"Illegal, prison or other penalty"
South Africa,ZAF,1994,"Illegal, prison or other penalty"
South Africa,ZAF,1995,"Illegal, prison or other penalty"
South Africa,ZAF,1996,"Illegal, prison or other penalty"
South Africa,ZAF,1997,"Illegal, prison or other penalty"
South Africa,ZAF,1998,Legal
South Africa,ZAF,1999,Legal
South Africa,ZAF,2000,Legal
South Africa,ZAF,2001,Legal
South Africa,ZAF,2002,Legal
South Africa,ZAF,2003,Legal
South Africa,ZAF,2004,Legal
South Africa,ZAF,2005,Legal
South Africa,ZAF,2006,Legal
South Africa,ZAF,2007,Legal
South Africa,ZAF,2008,Legal
South Africa,ZAF,2009,Legal
South Africa,ZAF,2010,Legal
South Africa,ZAF,2011,Legal
South Africa,ZAF,2012,Legal
South Africa,ZAF,2013,Legal
South Africa,ZAF,2014,Legal
South Africa,ZAF,2015,Legal
South Africa,ZAF,2016,Legal
South Africa,ZAF,2017,Legal
South Africa,ZAF,2018,Legal
South Africa,ZAF,2019,Legal
South Africa,ZAF,2020,Legal
South Africa,ZAF,2021,Legal
South Africa,ZAF,2022,Legal
South Africa,ZAF,2023,Legal
South Africa,ZAF,2024,Legal
South Korea,KOR,2024,Legal
South Sudan,SSD,2011,"Illegal, prison or other penalty"
South Sudan,SSD,2012,"Illegal, prison or other penalty"
South Sudan,SSD,2013,"Illegal, prison or other penalty"
South Sudan,SSD,2014,"Illegal, prison or other penalty"
South Sudan,SSD,2015,"Illegal, prison or other penalty"
South Sudan,SSD,2016,"Illegal, prison or other penalty"
South Sudan,SSD,2017,"Illegal, prison or other penalty"
South Sudan,SSD,2018,"Illegal, prison or other penalty"
South Sudan,SSD,2019,"Illegal, prison or other penalty"
South Sudan,SSD,2020,"Illegal, prison or other penalty"
South Sudan,SSD,2021,"Illegal, prison or other penalty"
South Sudan,SSD,2022,"Illegal, prison or other penalty"
South Sudan,SSD,2023,"Illegal, prison or other penalty"
South Sudan,SSD,2024,"Illegal, prison or other penalty"
Spain,ESP,1954,"Illegal, prison or other penalty"
Spain,ESP,1955,"Illegal, prison or other penalty"
Spain,ESP,1956,"Illegal, prison or other penalty"
Spain,ESP,1957,"Illegal, prison or other penalty"
Spain,ESP,1958,"Illegal, prison or other penalty"
Spain,ESP,1959,"Illegal, prison or other penalty"
Spain,ESP,1960,"Illegal, prison or other penalty"
Spain,ESP,1961,"Illegal, prison or other penalty"
Spain,ESP,1962,"Illegal, prison or other penalty"
Spain,ESP,1963,"Illegal, prison or other penalty"
Spain,ESP,1964,"Illegal, prison or other penalty"
Spain,ESP,1965,"Illegal, prison or other penalty"
Spain,ESP,1966,"Illegal, prison or other penalty"
