País,Año,Legislación
Mozambique,2009,Ilegal
Mozambique,2010,Ilegal
Mozambique,2011,Ilegal
Mozambique,2012,Ilegal
Mozambique,2013,Ilegal
Mozambique,2014,Ilegal
Mozambique,2015,Legal
Mozambique,2016,Legal
Mozambique,2017,Legal
Mozambique,2018,Legal
Mozambique,2019,Legal
Mozambique,2020,Legal
Mozambique,2021,Legal
Mozambique,2022,Legal
Mozambique,2023,Legal
Mozambique,2024,Legal
Myanmar,1950,Ilegal
Myanmar,1951,Ilegal
Myanmar,1952,Ilegal
Myanmar,1953,Ilegal
Myanmar,1954,Ilegal
Myanmar,1955,Ilegal
Myanmar,1956,Ilegal
Myanmar,1957,Ilegal
Myanmar,1958,Ilegal
Myanmar,1959,Ilegal
Myanmar,1960,Ilegal
Myanmar,1961,Ilegal
Myanmar,1962,Ilegal
Myanmar,1963,Ilegal
Myanmar,1964,Ilegal
Myanmar,1965,Ilegal
Myanmar,1966,Ilegal
Myanmar,1967,Ilegal
Myanmar,1968,Ilegal
Myanmar,1969,Ilegal
Myanmar,1970,Ilegal
Myanmar,1971,Ilegal
Myanmar,1972,Ilegal
Myanmar,1973,Ilegal
Myanmar,1974,Ilegal
Myanmar,1975,Ilegal
Myanmar,1976,Ilegal
Myanmar,1977,Ilegal
Myanmar,1978,Ilegal
Myanmar,1979,Ilegal
Myanmar,1980,Ilegal
Myanmar,1981,Ilegal
Myanmar,1982,Ilegal
Myanmar,1983,Ilegal
Myanmar,1984,Ilegal
Myanmar,1985,Ilegal
Myanmar,1986,Ilegal
Myanmar,1987,Ilegal
Myanmar,1988,Ilegal
Myanmar,1989,Ilegal
Myanmar,1990,Ilegal
Myanmar,1991,Ilegal
Myanmar,1992,Ilegal
Myanmar,1993,Ilegal
Myanmar,1994,Ilegal
Myanmar,1995,Ilegal
Myanmar,1996,Ilegal
Myanmar,1997,Ilegal
Myanmar,1998,Ilegal
Myanmar,1999,Ilegal
Myanmar,2000,Ilegal
Myanmar,2001,Ilegal
Myanmar,2002,Ilegal
Myanmar,2003,Ilegal
Myanmar,2004,Ilegal
Myanmar,2005,Ilegal
Myanmar,2006,Ilegal
Myanmar,2007,Ilegal
Myanmar,2008,Ilegal
Myanmar,2009,Ilegal
Myanmar,2010,Ilegal
Myanmar,2011,Ilegal
Myanmar,2012,Ilegal
Myanmar,2013,Ilegal
Myanmar,2014,Ilegal
Myanmar,2015,Ilegal
Myanmar,2016,Ilegal
Myanmar,2017,Ilegal
Myanmar,2018,Ilegal
Myanmar,2019,Ilegal
Myanmar,2020,Ilegal
Myanmar,2021,Ilegal
Myanmar,2022,Ilegal
Myanmar,2023,Ilegal
Myanmar,2024,Ilegal
Namibia,1990,Ilegal
Namibia,1991,Ilegal
Namibia,1992,Ilegal
Namibia,1993,Ilegal
Namibia,1994,Ilegal
Namibia,1995,Ilegal
Namibia,1996,Ilegal
Namibia,1997,Ilegal
Namibia,1998,Ilegal
Namibia,1999,Ilegal
Namibia,2000,Ilegal
Namibia,2001,Ilegal
Namibia,2002,Ilegal
Namibia,2003,Ilegal
Namibia,2004,Ilegal
Namibia,2005,Ilegal
Namibia,2006,Ilegal
Namibia,2007,Ilegal
Namibia,2008,Ilegal
Namibia,2009,Ilegal
Namibia,2010,Ilegal
Namibia,2011,Ilegal
Namibia,2012,Ilegal
Namibia,2013,Ilegal
Namibia,2014,Ilegal
Namibia,2015,Ilegal
Namibia,2016,Ilegal
Namibia,2017,Ilegal
Namibia,2018,Ilegal
Namibia,2019,Ilegal
Namibia,2020,Ilegal
Namibia,2021,Ilegal
Namibia,2022,Ilegal
Namibia,2023,Ilegal
Namibia,2024,Legal
Nauru,1950,Ilegal
Nauru,1951,Ilegal
Nauru,1952,Ilegal
Nauru,1953,Ilegal
Nauru,1954,Ilegal
Nauru,1955,Ilegal
Nauru,1956,Ilegal
Nauru,1957,Ilegal
Nauru,1958,Ilegal
Nauru,1959,Ilegal
Nauru,1960,Ilegal
Nauru,1961,Ilegal
Nauru,1962,Ilegal
Nauru,1963,Ilegal
Nauru,1964,Ilegal
Nauru,1965,Ilegal
Nauru,1966,Ilegal
Nauru,1967,Ilegal
Nauru,1968,Ilegal
Nauru,1969,Ilegal
Nauru,1970,Ilegal
Nauru,1971,Ilegal
Nauru,1972,Ilegal
Nauru,1973,Ilegal
Nauru,1974,Ilegal
Nauru,1975,Ilegal
Nauru,1976,Ilegal
Nauru,1977,Ilegal
Nauru,1978,Ilegal
Nauru,1979,Ilegal
Nauru,1980,Ilegal
Nauru,1981,Ilegal
Nauru,1982,Ilegal
Nauru,1983,Ilegal
Nauru,1984,Ilegal
Nauru,1985,Ilegal
Nauru,1986,Ilegal
Nauru,1987,Ilegal
Nauru,1988,Ilegal
Nauru,1989,Ilegal
Nauru,1990,Ilegal
Nauru,1991,Ilegal
Nauru,1992,Ilegal
Nauru,1993,Ilegal
Nauru,1994,Ilegal
Nauru,1995,Ilegal
Nauru,1996,Ilegal
Nauru,1997,Ilegal
Nauru,1998,Ilegal
Nauru,1999,Ilegal
Nauru,2000,Ilegal
Nauru,2001,Ilegal
Nauru,2002,Ilegal
Nauru,2003,Ilegal
Nauru,2004,Ilegal
Nauru,2005,Ilegal
Nauru,2006,Ilegal
Nauru,2007,Ilegal
Nauru,2008,Ilegal
Nauru,2009,Ilegal
Nauru,2010,Ilegal
Nauru,2011,Ilegal
Nauru,2012,Ilegal
Nauru,2013,Ilegal
Nauru,2014,Ilegal
Nauru,2015,Ilegal
Nauru,2016,Legal
Nauru,2017,Legal
Nauru,2018,Legal
Nauru,2019,Legal
Nauru,2020,Legal
Nauru,2021,Legal
Nauru,2022,Legal
Nauru,2023,Legal
Nauru,2024,Legal
Nepal,2007,Legal
Nepal,2008,Legal
Nepal,2009,Legal
Nepal,2010,Legal
Nepal,2011,Legal
Nepal,2012,Legal
Nepal,2013,Legal
Nepal,2014,Legal
Nepal,2015,Legal
Nepal,2016,Legal
Nepal,2017,Legal
Nepal,2018,Legal
Nepal,2019,Legal
Nepal,2020,Legal
Nepal,2021,Legal
Nepal,2022,Legal
Nepal,2023,Legal
Nepal,2024,Legal
Netherlands,1950,Legal
Netherlands,1951,Legal
Netherlands,1952,Legal
Netherlands,1953,Legal
Netherlands,1954,Legal
Netherlands,1955,Legal
Netherlands,1956,Legal
Netherlands,1957,Legal
Netherlands,1958,Legal
Netherlands,1959,Legal
Netherlands,1960,Legal
Netherlands,1961,Legal
Netherlands,1962,Legal
Netherlands,1963,Legal
Netherlands,1964,Legal
Netherlands,1965,Legal
Netherlands,1966,Legal
Netherlands,1967,Legal
Netherlands,1968,Legal
Netherlands,1969,Legal
Netherlands,1970,Legal
Netherlands,1971,Legal
Netherlands,1972,Legal
Netherlands,1973,Legal
Netherlands,1974,Legal
Netherlands,1975,Legal
Netherlands,1976,Legal
Netherlands,1977,Legal
Netherlands,1978,Legal
Netherlands,1979,Legal
Netherlands,1980,Legal
Netherlands,1981,Legal
Netherlands,1982,Legal
Netherlands,1983,Legal
Netherlands,1984,Legal
Netherlands,1985,Legal
Netherlands,1986,Legal
Netherlands,1987,Legal
Netherlands,1988,Legal
Netherlands,1989,Legal
Netherlands,1990,Legal
Netherlands,1991,Legal
Netherlands,1992,Legal
Netherlands,1993,Legal
Netherlands,1994,Legal
Netherlands,1995,Legal
Netherlands,1996,Legal
Netherlands,1997,Legal
Netherlands,1998,Legal
Netherlands,1999,Legal
Netherlands,2000,Legal
Netherlands,2001,Legal
Netherlands,2002,Legal
Netherlands,2003,Legal
Netherlands,2004,Legal
Netherlands,2005,Legal
Netherlands,2006,Legal
Netherlands,2007,Legal
Netherlands,2008,Legal
Netherlands,2009,Legal
Netherlands,2010,Legal
Netherlands,2011,Legal
Netherlands,2012,Legal
Netherlands,2013,Legal
Netherlands,2014,Legal
Netherlands,2015,Legal
Netherlands,2016,Legal
Netherlands,2017,Legal
Netherlands,2018,Legal
Netherlands,2019,Legal
Netherlands,2020,Legal
Netherlands,2021,Legal
Netherlands,2022,Legal
Netherlands,2023,Legal
Netherlands,2024,Legal
New Zealand,1986,Legal
New Zealand,1987,Legal
New Zealand,1988,Legal
New Zealand,1989,Legal
New Zealand,1990,Legal
New Zealand,1991,Legal
New Zealand,1992,Legal
New Zealand,1993,Legal
New Zealand,1994,Legal
New Zealand,1995,Legal
New Zealand,1996,Legal
New Zealand,1997,Legal
New Zealand,1998,Legal
New Zealand,1999,Legal
New Zealand,2000,Legal
New Zealand,2001,Legal
New Zealand,2002,Legal
New Zealand,2003,Legal
New Zealand,2004,Legal
New Zealand,2005,Legal
New Zealand,2006,Legal
New Zealand,2007,Legal
New Zealand,2008,Legal
New Zealand,2009,Legal
New Zealand,2010,Legal
New Zealand,2011,Legal
New Zealand,2012,Legal
New Zealand,2013,Legal
New Zealand,2014,Legal
New Zealand,2015,Legal
New Zealand,2016,Legal
New Zealand,2017,Legal
New Zealand,2018,Legal
New Zealand,2019,Legal
New Zealand,2020,Legal
New Zealand,2021,Legal
New Zealand,2022,Legal
New Zealand,2023,Legal
New Zealand,2024,Legal
Nicaragua,2007,Legal
Nicaragua,2008,Legal
Nicaragua,2009,Legal
Nicaragua,2010,Legal
Nicaragua,2011,Legal
Nicaragua,2012,Legal
Nicaragua,2013,Legal
Nicaragua,2014,Legal
Nicaragua,2015,Legal
Nicaragua,2016,Legal
Nicaragua,2017,Legal
Nicaragua,2018,Legal
Nicaragua,2019,Legal
Nicaragua,2020,Legal
Nicaragua,2021,Legal
Nicaragua,2022,Legal
Nicaragua,2023,Legal
Nicaragua,2024,Legal
Niger,2024,Legal
Nigeria,1950,Ilegal
Nigeria,1951,Ilegal
Nigeria,1952,Ilegal
Nigeria,1953,Ilegal
Nigeria,1954,Ilegal
Nigeria,1955,Ilegal
Nigeria,1956,Ilegal
Nigeria,1957,Ilegal
Nigeria,1958,Ilegal
Nigeria,1959,Ilegal
Nigeria,1960,Ilegal
Nigeria,1961,Ilegal
Nigeria,1962,Ilegal
Nigeria,1963,Ilegal
Nigeria,1964,Ilegal
Nigeria,1965,Ilegal
Nigeria,1966,Ilegal
Nigeria,1967,Ilegal
Nigeria,1968,Ilegal
Nigeria,1969,Ilegal
Nigeria,1970,Ilegal
Nigeria,1971,Ilegal
Nigeria,1972,Ilegal
Nigeria,1973,Ilegal
Nigeria,1974,Ilegal
Nigeria,1975,Ilegal
Nigeria,1976,Ilegal
Nigeria,1977,Ilegal
Nigeria,1978,Ilegal
Nigeria,1979,Ilegal
Nigeria,1980,Ilegal
Nigeria,1981,Ilegal
Nigeria,1982,Ilegal
Nigeria,1983,Ilegal
Nigeria,1984,Ilegal
Nigeria,1985,Ilegal
Nigeria,1986,Ilegal
Nigeria,1987,Ilegal
Nigeria,1988,Ilegal
Nigeria,1989,Ilegal
Nigeria,1990,Ilegal
Nigeria,1991,Ilegal
Nigeria,1992,Ilegal
Nigeria,1993,Ilegal
Nigeria,1994,Ilegal
Nigeria,1995,Ilegal
Nigeria,1996,Ilegal
Nigeria,1997,Ilegal
Nigeria,1998,Ilegal
Nigeria,1999,Ilegal
Nigeria,2000,Ilegal
Nigeria,2001,Ilegal
Nigeria,2002,Ilegal
Nigeria,2003,Ilegal
Nigeria,2004,Ilegal
Nigeria,2005,Ilegal
Nigeria,2006,Ilegal
Nigeria,2007,Ilegal
Nigeria,2008,Ilegal
Nigeria,2009,Ilegal
Nigeria,2010,Ilegal
Nigeria,2011,Ilegal
Nigeria,2012,Ilegal
Nigeria,2013,Ilegal
Nigeria,2014,Ilegal
Nigeria,2015,Ilegal
Nigeria,2016,Ilegal
Nigeria,2017,Ilegal
Nigeria,2018,Ilegal
Nigeria,2019,Ilegal
Nigeria,2020,Ilegal
Nigeria,2021,Ilegal
Nigeria,2022,Ilegal
Nigeria,2023,Ilegal
Nigeria,2024,Ilegal
North Korea,1950,Legal
North Korea,1951,Legal
North Korea,1952,Legal
North Korea,1953,Legal
North Korea,1954,Legal
North Korea,1955,Legal
North Korea,1956,Legal
North Korea,1957,Legal
North Korea,1958,Legal
North Korea,1959,Legal
North Korea,1960,Legal
North Korea,1961,Legal
North Korea,1962,Legal
North Korea,1963,Legal
North Korea,1964,Legal
North Korea,1965,Legal
North Korea,1966,Legal
North Korea,1967,Legal
North Korea,1968,Legal
North Korea,1969,Legal
North Korea,1970,Legal
North Korea,1971,Legal
North Korea,1972,Legal
North Korea,1973,Legal
North Korea,1974,Legal
North Korea,1975,Legal
North Korea,1976,Legal
North Korea,1977,Legal
North Korea,1978,Legal
North Korea,1979,Legal
North Korea,1980,Legal
North Korea,1981,Legal
North Korea,1982,Legal
North Korea,1983,Legal
North Korea,1984,Legal
North Korea,1985,Legal
North Korea,1986,Legal
North Korea,1987,Legal
North Korea,1988,Legal
North Korea,1989,Legal
North Korea,1990,Legal
North Korea,1991,Legal
North Korea,1992,Legal
North Korea,1993,Legal
North Korea,1994,Legal
North Korea,1995,Legal
North Korea,1996,Legal
North Korea,1997,Legal
North Korea,1998,Legal
North Korea,1999,Legal
North Korea,2000,Legal
North Korea,2001,Legal
North Korea,2002,Legal
North Korea,2003,Legal
North Korea,2004,Legal
North Korea,2005,Legal
North Korea,2006,Legal
North Korea,2007,Legal
North Korea,2008,Legal
North Korea,2009,Legal
North Korea,2010,Legal
North Korea,2011,Legal
North Korea,2012,Legal
North Korea,2013,Legal
North Korea,2014,Legal
North Korea,2015,Legal
North Korea,2016,Legal
North Korea,2017,Legal
North Korea,2018,Legal
North Korea,2019,Legal
North Korea,2020,Legal
North Korea,2021,Legal
North Korea,2022,Legal
North Korea,2023,Legal
North Korea,2024,Legal
North Macedonia,1950,Ilegal
North Macedonia,1951,Ilegal
North Macedonia,1952,Ilegal
North Macedonia,1953,Ilegal
North Macedonia,1954,Ilegal
North Macedonia,1955,Ilegal
North Macedonia,1956,Ilegal
North Macedonia,1957,Ilegal
North Macedonia,1958,Ilegal
North Macedonia,1959,Ilegal
North Macedonia,1960,Ilegal
North Macedonia,1961,Ilegal
North Macedonia,1962,Ilegal
North Macedonia,1963,Ilegal
North Macedonia,1964,Ilegal
North Macedonia,1965,Ilegal
North Macedonia,1966,Ilegal
North Macedonia,1967,Ilegal
North Macedonia,1968,Ilegal
North Macedonia,1969,Ilegal
North Macedonia,1970,Ilegal
North Macedonia,1971,Ilegal
North Macedonia,1972,Ilegal
North Macedonia,1973,Ilegal
North Macedonia,1974,Ilegal
North Macedonia,1975,Ilegal
North Macedonia,1976,Ilegal
North Macedonia,1977,Ilegal
North Macedonia,1978,Ilegal
North Macedonia,1979,Ilegal
North Macedonia,1980,Ilegal
North Macedonia,1981,Ilegal
North Macedonia,1982,Ilegal
North Macedonia,1983,Ilegal
North Macedonia,1984,Ilegal
North Macedonia,1985,Ilegal
North Macedonia,1986,Ilegal
North Macedonia,1987,Ilegal
North Macedonia,1988,Ilegal
North Macedonia,1989,Ilegal
North Macedonia,1990,Ilegal
North Macedonia,1991,Ilegal
North Macedonia,1992,Ilegal
North Macedonia,1993,Ilegal
North Macedonia,1994,Ilegal
North Macedonia,1995,Ilegal
North Macedonia,1996,Legal
North Macedonia,1997,Legal
North Macedonia,1998,Legal
North Macedonia,1999,Legal
North Macedonia,2000,Legal
North Macedonia,2001,Legal
North Macedonia,2002,Legal
North Macedonia,2003,Legal
North Macedonia,2004,Legal
North Macedonia,2005,Legal
North Macedonia,2006,Legal
North Macedonia,2007,Legal
North Macedonia,2008,Legal
North Macedonia,2009,Legal
North Macedonia,2010,Legal
North Macedonia,2011,Legal
North Macedonia,2012,Legal
North Macedonia,2013,Legal
North Macedonia,2014,Legal
North Macedonia,2015,Legal
North Macedonia,2016,Legal
North Macedonia,2017,Legal
North Macedonia,2018,Legal
North Macedonia,2019,Legal
North Macedonia,2020,Legal
North Macedonia,2021,Legal
North Macedonia,2022,Legal
North Macedonia,2023,Legal
North Macedonia,2024,Legal
Norway,1972,Legal
Norway,1973,Legal
Norway,1974,Legal
Norway,1975,Legal
Norway,1976,Legal
Norway,1977,Legal
Norway,1978,Legal
Norway,1979,Legal
Norway,1980,Legal
Norway,1981,Legal
Norway,1982,Legal
Norway,1983,Legal
Norway,1984,Legal
Norway,1985,Legal
Norway,1986,Legal
Norway,1987,Legal
Norway,1988,Legal
Norway,1989,Legal
Norway,1990,Legal
Norway,1991,Legal
Norway,1992,Legal
Norway,1993,Legal
Norway,1994,Legal
Norway,1995,Legal
Norway,1996,Legal
Norway,1997,Legal
Norway,1998,Legal
Norway,1999,Legal
Norway,2000,Legal
Norway,2001,Legal
Norway,2002,Legal
Norway,2003,Legal
Norway,2004,Legal
Norway,2005,Legal
Norway,2006,Legal
Norway,2007,Legal
Norway,2008,Legal
Norway,2009,Legal
Norway,2010,Legal
Norway,2011,Legal
Norway,2012,Legal
Norway,2013,Legal
Norway,2014,Legal
Norway,2015,Legal
Norway,2016,Legal
Norway,2017,Legal
Norway,2018,Legal
Norway,2019,Legal
Norway,2020,Legal
Norway,2021,Legal
Norway,2022,Legal
Norway,2023,Legal
Norway,2024,Legal
Oman,1974,Ilegal
Oman,1975,Ilegal
Oman,1976,Ilegal
Oman,1977,Ilegal
Oman,1978,Ilegal
Oman,1979,Ilegal
Oman,1980,Ilegal
Oman,1981,Ilegal
Oman,1982,Ilegal
Oman,1983,Ilegal
Oman,1984,Ilegal
Oman,1985,Ilegal
Oman,1986,Ilegal
Oman,1987,Ilegal
Oman,1988,Ilegal
Oman,1989,Ilegal
Oman,1990,Ilegal
Oman,1991,Ilegal
Oman,1992,Ilegal
Oman,1993,Ilegal
Oman,1994,Ilegal
Oman,1995,Ilegal
Oman,1996,Ilegal
Oman,1997,Ilegal
Oman,1998,Ilegal
Oman,1999,Ilegal
Oman,2000,Ilegal
Oman,2001,Ilegal
Oman,2002,Ilegal
Oman,2003,Ilegal
Oman,2004,Ilegal
Oman,2005,Ilegal
Oman,2006,Ilegal
Oman,2007,Ilegal
Oman,2008,Ilegal
Oman,2009,Ilegal
Oman,2010,Ilegal
Oman,2011,Ilegal
Oman,2012,Ilegal
Oman,2013,Ilegal
Oman,2014,Ilegal
Oman,2015,Ilegal
Oman,2016,Ilegal
Oman,2017,Ilegal
Oman,2018,Ilegal
Oman,2019,Ilegal
Oman,2020,Ilegal
Oman,2021,Ilegal
Oman,2022,Ilegal
Oman,2023,Ilegal
Oman,2024,Ilegal
Pakistan,1950,Ilegal
Pakistan,1951,Ilegal
Pakistan,1952,Ilegal
Pakistan,1953,Ilegal
Pakistan,1954,Ilegal
Pakistan,1955,Ilegal
Pakistan,1956,Ilegal
Pakistan,1957,Ilegal
Pakistan,1958,Ilegal
Pakistan,1959,Ilegal
Pakistan,1960,Ilegal
Pakistan,1961,Ilegal
Pakistan,1962,Ilegal
Pakistan,1963,Ilegal
Pakistan,1964,Ilegal
Pakistan,1965,Ilegal
Pakistan,1966,Ilegal
Pakistan,1967,Ilegal
Pakistan,1968,Ilegal
Pakistan,1969,Ilegal
Pakistan,1970,Ilegal
Pakistan,1971,Ilegal
Pakistan,1972,Ilegal
Pakistan,1973,Ilegal
Pakistan,1974,Ilegal
Pakistan,1975,Ilegal
Pakistan,1976,Ilegal
Pakistan,1977,Ilegal
Pakistan,1978,Ilegal
Pakistan,1979,Ilegal
Pakistan,1980,Ilegal
Pakistan,1981,Ilegal
Pakistan,1982,Ilegal
Pakistan,1983,Ilegal
Pakistan,1984,Ilegal
Pakistan,1985,Ilegal
Pakistan,1986,Ilegal
Pakistan,1987,Ilegal
Pakistan,1988,Ilegal
Pakistan,1989,Ilegal
Pakistan,1990,Ilegal
Pakistan,1991,Ilegal
Pakistan,1992,Ilegal
Pakistan,1993,Ilegal
Pakistan,1994,Ilegal
Pakistan,1995,Ilegal
Pakistan,1996,Ilegal
Pakistan,1997,Ilegal
Pakistan,1998,Ilegal
Pakistan,1999,Ilegal
Pakistan,2000,Ilegal
Pakistan,2001,Ilegal
Pakistan,2002,Ilegal
Pakistan,2003,Ilegal
Pakistan,2004,Ilegal
Pakistan,2005,Ilegal
Pakistan,2006,Ilegal
Pakistan,2007,Ilegal
Pakistan,2008,Ilegal
Pakistan,2009,Ilegal
Pakistan,2010,Ilegal
Pakistan,2011,Ilegal
Pakistan,2012,Ilegal
Pakistan,2013,Ilegal
Pakistan,2014,Ilegal
Pakistan,2015,Ilegal
Pakistan,2016,Ilegal
Pakistan,2017,Ilegal
Pakistan,2018,Ilegal
Pakistan,2019,Ilegal
Pakistan,2020,Ilegal
Pakistan,2021,Ilegal
Pakistan,2022,Ilegal
Pakistan,2023,Ilegal
Pakistan,2024,Ilegal
Palau,2014,Legal
Palau,2015,Legal
Palau,2016,Legal
Palau,2017,Legal
Palau,2018,Legal
Palau,2019,Legal
Palau,2020,Legal
Palau,2021,Legal
Palau,2022,Legal
Palau,2023,Legal
Palau,2024,Legal
Panama,1950,Ilegal
Panama,1951,Ilegal
Panama,1952,Ilegal
Panama,1953,Ilegal
Panama,1954,Ilegal
Panama,1955,Ilegal
Panama,1956,Ilegal
Panama,1957,Ilegal
Panama,1958,Ilegal
Panama,1959,Ilegal
Panama,1960,Ilegal
Panama,1961,Ilegal
Panama,1962,Ilegal
Panama,1963,Ilegal
Panama,1964,Ilegal
Panama,1965,Ilegal
Panama,1966,Ilegal
Panama,1967,Ilegal
Panama,1968,Ilegal
Panama,1969,Ilegal
Panama,1970,Ilegal
Panama,1971,Ilegal
Panama,1972,Ilegal
Panama,1973,Ilegal
Panama,1974,Ilegal
Panama,1975,Ilegal
Panama,1976,Ilegal
Panama,1977,Ilegal
Panama,1978,Ilegal
Panama,1979,Ilegal
Panama,1980,Ilegal
Panama,1981,Ilegal
Panama,1982,Ilegal
Panama,1983,Ilegal
Panama,1984,Ilegal
Panama,1985,Ilegal
Panama,1986,Ilegal
Panama,1987,Ilegal
Panama,1988,Ilegal
Panama,1989,Ilegal
Panama,1990,Ilegal
Panama,1991,Ilegal
Panama,1992,Ilegal
Panama,1993,Ilegal
Panama,1994,Ilegal
Panama,1995,Ilegal
Panama,1996,Ilegal
Panama,1997,Ilegal
Panama,1998,Ilegal
Panama,1999,Ilegal
Panama,2000,Ilegal
Panama,2001,Ilegal
Panama,2002,Ilegal
Panama,2003,Ilegal
Panama,2004,Ilegal
Panama,2005,Ilegal
Panama,2006,Ilegal
Panama,2007,Ilegal
Panama,2008,Legal
Panama,2009,Legal
Panama,2010,Legal
Panama,2011,Legal
Panama,2012,Legal
Panama,2013,Legal
Panama,2014,Legal
Panama,2015,Legal
Panama,2016,Legal
Panama,2017,Legal
Panama,2018,Legal
Panama,2019,Legal
Panama,2020,Legal
Panama,2021,Legal
Panama,2022,Legal
Panama,2023,Legal
Panama,2024,Legal
Papua New Guinea,2002,Ilegal
Papua New Guinea,2003,Ilegal
Papua New Guinea,2004,Ilegal
Papua New Guinea,2005,Ilegal
Papua New Guinea,2006,Ilegal
Papua New Guinea,2007,Ilegal
Papua New Guinea,2008,Ilegal
Papua New Guinea,2009,Ilegal
Papua New Guinea,2010,Ilegal
Papua New Guinea,2011,Ilegal
Papua New Guinea,2012,Ilegal
Papua New Guinea,2013,Ilegal
Papua New Guinea,2014,Ilegal
Papua New Guinea,2015,Ilegal
Papua New Guinea,2016,Ilegal
Papua New Guinea,2017,Ilegal
Papua New Guinea,2018,Ilegal
Papua New Guinea,2019,Ilegal
Papua New Guinea,2020,Ilegal
Papua New Guinea,2021,Ilegal
Papua New Guinea,2022,Ilegal
Papua New Guinea,2023,Ilegal
Papua New Guinea,2024,Ilegal
Paraguay,1997,Legal
Paraguay,1998,Legal
Paraguay,1999,Legal
Paraguay,2000,Legal
Paraguay,2001,Legal
Paraguay,2002,Legal
Paraguay,2003,Legal
Paraguay,2004,Legal
Paraguay,2005,Legal
Paraguay,2006,Legal
Paraguay,2007,Legal
Paraguay,2008,Legal
Paraguay,2009,Legal
Paraguay,2010,Legal
Paraguay,2011,Legal
Paraguay,2012,Legal
Paraguay,2013,Legal
Paraguay,2014,Legal
Paraguay,2015,Legal
Paraguay,2016,Legal
Paraguay,2017,Legal
Paraguay,2018,Legal
Paraguay,2019,Legal
Paraguay,2020,Legal
Paraguay,2021,Legal
Paraguay,2022,Legal
Paraguay,2023,Legal
Paraguay,2024,Legal
Peru,1991,Legal
Peru,1992,Legal
Peru,1993,Legal
Peru,1994,Legal
Peru,1995,Legal
Peru,1996,Legal
Peru,1997,Legal
Peru,1998,Legal
Peru,1999,Legal
Peru,2000,Legal
Peru,2001,Legal
Peru,2002,Legal
Peru,2003,Legal
Peru,2004,Legal
Peru,2005,Legal
Peru,2006,Legal
Peru,2007,Legal
Peru,2008,Legal
Peru,2009,Legal
Peru,2010,Legal
Peru,2011,Legal
Peru,2012,Legal
Peru,2013,Legal
Peru,2014,Legal
Peru,2015,Legal
Peru,2016,Legal
Peru,2017,Legal
Peru,2018,Legal
Peru,2019,Legal
Peru,2020,Legal
Peru,2021,Legal
Peru,2022,Legal
Peru,2023,Legal
Peru,2024,Legal
Philippines,2024,Legal
Poland,1950,Legal
Poland,1951,Legal
Poland,1952,Legal
Poland,1953,Legal
Poland,1954,Legal
Poland,1955,Legal
Poland,1956,Legal
Poland,1957,Legal
Poland,1958,Legal
Poland,1959,Legal
Poland,1960,Legal
Poland,1961,Legal
Poland,1962,Legal
Poland,1963,Legal
Poland,1964,Legal
Poland,1965,Legal
Poland,1966,Legal
Poland,1967,Legal
Poland,1968,Legal
Poland,1969,Legal
Poland,1970,Legal
Poland,1971,Legal
Poland,1972,Legal
Poland,1973,Legal
Poland,1974,Legal
Poland,1975,Legal
Poland,1976,Legal
Poland,1977,Legal
Poland,1978,Legal
Poland,1979,Legal
Poland,1980,Legal
Poland,1981,Legal
Poland,1982,Legal
Poland,1983,Legal
Poland,1984,Legal
Poland,1985,Legal
Poland,1986,Legal
Poland,1987,Legal
Poland,1988,Legal
Poland,1989,Legal
Poland,1990,Legal
Poland,1991,Legal
Poland,1992,Legal
Poland,1993,Legal
Poland,1994,Legal
Poland,1995,Legal
Poland,1996,Legal
Poland,1997,Legal
Poland,1998,Legal
Poland,1999,Legal
Poland,2000,Legal
Poland,2001,Legal
Poland,2002,Legal
Poland,2003,Legal
Poland,2004,Legal
Poland,2005,Legal
Poland,2006,Legal
Poland,2007,Legal
Poland,2008,Legal
Poland,2009,Legal
Poland,2010,Legal
Poland,2011,Legal
Poland,2012,Legal
Poland,2013,Legal
Poland,2014,Legal
Poland,2015,Legal
Poland,2016,Legal
Poland,2017,Legal
Poland,2018,Legal
Poland,2019,Legal
Poland,2020,Legal
Poland,2021,Legal
Poland,2022,Legal
Poland,2023,Legal
Poland,2024,Legal
Portugal,1982,Legal
Portugal,1983,Legal
Portugal,1984,Legal
Portugal,1985,Legal
Portugal,1986,Legal
Portugal,1987,Legal
Portugal,1988,Legal
Portugal,1989,Legal
Portugal,1990,Legal
Portugal,1991,Legal
Portugal,1992,Legal
Portugal,1993,Legal
Portugal,1994,Legal
Portugal,1995,Legal
Portugal,1996,Legal
Portugal,1997,Legal
Portugal,1998,Legal
Portugal,1999,Legal
Portugal,2000,Legal
Portugal,2001,Legal
Portugal,2002,Legal
Portugal,2003,Legal
Portugal,2004,Legal
Portugal,2005,Legal
Portugal,2006,Legal
Portugal,2007,Legal
Portugal,2008,Legal
Portugal,2009,Legal
Portugal,2010,Legal
Portugal,2011,Legal
Portugal,2012,Legal
Portugal,2013,Legal
Portugal,2014,Legal
Portugal,2015,Legal
Portugal,2016,Legal
Portugal,2017,Legal
Portugal,2018,Legal
Portugal,2019,Legal
Portugal,2020,Legal
Portugal,2021,Legal
Portugal,2022,Legal
Portugal,2023,Legal
Portugal,2024,Legal
Qatar,2024,Ilegal
Romania,1968,Ilegal
Romania,1969,Ilegal
Romania,1970,Ilegal
